"x"
"TAG: 01 10/30/2024 00:00:08.150 989.001045512546"
"TAG: 01 10/30/2024 00:00:15.880 989.001045512573"
"TAG: 01 10/30/2024 00:00:39.450 989.001045512552"
"TAG: 01 10/30/2024 00:01:34.190 989.001045512545"
"TAG: 01 10/30/2024 00:02:15.760 989.001045512618"
"TAG: 01 10/30/2024 00:04:45.230 989.001045512557"
"TAG: 01 10/30/2024 00:05:48.400 989.001045512545"
"TAG: 01 10/30/2024 00:08:15.420 989.001045512545"
"TAG: 01 10/30/2024 00:09:31.980 989.001045512696"
"TAG: 01 10/30/2024 00:09:53.400 989.001045512545"
"TAG: 01 10/30/2024 00:11:19.590 989.001045512517"
"TAG: 01 10/30/2024 00:13:45.570 989.001045512696"
"TAG: 01 10/30/2024 00:15:28.790 989.001045512618"
"TAG: 01 10/30/2024 00:15:40.220 989.001045512696"
"TAG: 01 10/30/2024 00:16:47.890 989.001045512696"
"TAG: 01 10/30/2024 00:19:17.310 989.001045512546"
"TAG: 01 10/30/2024 00:19:59.210 989.001045512545"
"TAG: 01 10/30/2024 00:19:59.860 989.001045512623"
"TAG: 01 10/30/2024 00:20:24.830 989.001045512546"
"TAG: 01 10/30/2024 00:26:18.090 989.001045512545"
"TAG: 01 10/30/2024 00:27:33.640 989.001045512545"
"TAG: 01 10/30/2024 00:28:45.500 989.001045512545"
"TAG: 01 10/30/2024 00:28:45.710 989.001045512546"
"TAG: 01 10/30/2024 00:30:14.690 989.001045512551"
"TAG: 01 10/30/2024 00:32:02.940 989.001045512557"
"TAG: 01 10/30/2024 00:32:12.170 989.001045512600"
"TAG: 01 10/30/2024 00:34:00.550 989.001045512545"
"TAG: 01 10/30/2024 00:34:01.010 989.001045512546"
"TAG: 01 10/30/2024 00:35:14.790 989.001045512545"
"TAG: 01 10/30/2024 00:35:47.150 989.001045512573"
"TAG: 01 10/30/2024 00:36:29.100 989.001045512546"
"TAG: 01 10/30/2024 00:36:55.190 989.001045512597"
"TAG: 01 10/30/2024 00:38:27.680 989.001045512546"
"TAG: 01 10/30/2024 00:38:44.730 989.001045512597"
"TAG: 01 10/30/2024 00:39:03.810 989.001045512552"
"TAG: 01 10/30/2024 00:39:07.740 989.001045512645"
"TAG: 01 10/30/2024 00:39:52.570 989.001045512573"
"TAG: 01 10/30/2024 00:42:21.090 989.001045512659"
"TAG: 01 10/30/2024 00:43:22.990 989.001045512618"
"TAG: 01 10/30/2024 00:44:54.100 989.001045512659"
"TAG: 01 10/30/2024 00:44:58.240 989.001045512618"
"TAG: 01 10/30/2024 00:45:19.460 989.001045512567"
"TAG: 01 10/30/2024 00:46:08.960 989.001045512545"
"TAG: 01 10/30/2024 00:46:09.200 989.001045512573"
"TAG: 01 10/30/2024 00:47:02.690 989.001045512618"
"TAG: 01 10/30/2024 00:47:35.240 989.001045512546"
"TAG: 01 10/30/2024 00:48:43.570 989.001045512546"
"TAG: 01 10/30/2024 00:48:44.680 989.001045512618"
"TAG: 01 10/30/2024 00:49:12.620 989.001045512545"
"TAG: 01 10/30/2024 00:55:36.460 989.001045512546"
"TAG: 01 10/30/2024 00:55:38.890 989.001045512597"
"TAG: 01 10/30/2024 00:55:42.130 989.001045512600"
"TAG: 01 10/30/2024 00:57:34.990 989.001045512597"
"TAG: 01 10/30/2024 00:58:26.180 989.001045512545"
"TAG: 01 10/30/2024 00:58:26.290 989.001045512618"
"TAG: 01 10/30/2024 00:58:32.180 989.001045512600"
"TAG: 01 10/30/2024 00:59:53.940 989.001045512597"
"TAG: 01 10/30/2024 00:59:58.680 989.001045512618"
"TAG: 01 10/30/2024 01:02:00.230 989.001045512600"
